,Country,ID,Mk,Category Type Approved,Category Registered,Mass (kg),CO2 (g/km),W (mm),Steering Axle (mm),Other Axle (mm),Ft,Fm,Engine Capacity (cm3),Engine Power (KW)
5166,FR,4759111,Volkswagen,M1G,M1,2185.0,174.0,2904.0,1638.0,1638.0,Diesel,M,2967.0,193.0
5167,FR,4739803,Volkswagen,M1,M1,1615.0,127.0,2677.0,1579.0,1579.0,Diesel,M,1968.0,110.0
5168,FR,4739970,Volkswagen,M1,M1,1574.0,123.0,2677.0,1579.0,1579.0,Diesel,M,1968.0,85.0
5169,BE,1267830,"Volkswagen, vw",M1,M1,1323.0,109.0,2620.0,1533.0,1503.0,Diesel,M,1598.0,85.0
5170,FR,4767928,Volkswagen,M1,M1,1151.0,88.0,2456.0,1441.0,1441.0,Diesel,M,1422.0,66.0
5171,FR,4754878,Volkswagen,M1,M1,1475.0,106.0,2786.0,1578.0,1578.0,Diesel,M,1968.0,110.0
5172,HR,402382,Volkswagen,M1,M1,1643.0,116.0,2837.0,1587.0,1577.0,Diesel,M,1968.0,110.0
5173,FR,4838538,Volkswagen,M1,M1,1373.0,112.0,2620.0,1527.0,1527.0,Diesel,M,1968.0,110.0
5174,BE,1303090,"Volkswagen, vw",M1,M1,1050.0,114.0,2456.0,1441.0,1434.0,Petrol,M,999.0,44.0
5175,FR,4817280,Volkswagen,M1,M1,1000.0,108.0,2407.0,1412.0,1412.0,Petrol,M,999.0,66.0
5176,CZ,3930127,Volkswagen,M1,M1,1482.0,132.0,2786.0,1561.0,1534.0,Petrol,M,1395.0,110.0
5177,RO,2125875,Volkswagen,M1G,M1G,1641.0,139.0,2677.0,1576.0,1566.0,Diesel,M,1968.0,110.0
5178,FR,4730212,Volkswagen,M1G,M1G,1723.0,149.0,2677.0,1576.0,1576.0,Diesel,M,1968.0,140.0
5179,DK,599257,Volkswagen,M1,M1,1604.0,112.0,2786.0,1561.0,1534.0,Diesel,M,1598.0,85.0
5180,BE,1281605,"Volkswagen, vw",M1,M1,1574.0,123.0,2677.0,1579.0,1570.0,Diesel,M,1968.0,85.0
5181,FR,4761453,Volkswagen,M1,M1,1395.0,127.0,2538.0,1570.0,1570.0,Petrol,M,1197.0,77.0
5182,FR,4781931,Volkswagen,M1,M1,1050.0,114.0,2456.0,1441.0,1441.0,Petrol,M,999.0,44.0
5183,FR,4771543,Volkswagen,M1,M1,1505.0,96.0,2786.0,1582.0,1582.0,Diesel,M,1598.0,88.0
5184,DK,720032,Volkswagen,M1,M1,934.0,96.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
5185,BE,1268713,"Volkswagen, vw",M1,M1,1383.0,120.0,2670.0,1533.0,1504.0,Petrol,M,1395.0,92.0
5186,BE,1261669,"Volkswagen, vw",M1,M1,1505.0,113.0,2786.0,1578.0,1562.0,Diesel,M,1968.0,110.0
5187,CZ,4014231,Volkswagen,M1,M1,2063.0,164.0,3000.0,1624.0,1630.0,Diesel,M,1968.0,110.0
5188,BE,1273041,"Volkswagen, vw",M1,M1,1574.0,125.0,2677.0,1579.0,1570.0,Diesel,M,1968.0,110.0
5189,FR,4786789,Volkswagen,M1,M1,1152.0,95.0,2456.0,1441.0,1441.0,Diesel,M,1422.0,55.0
5190,FR,4827457,Volkswagen,M1,M1,1268.0,120.0,2620.0,1533.0,1533.0,Petrol,M,1395.0,92.0
5191,BE,1261114,"Volkswagen, vw",M1,M1,1417.0,110.0,2670.0,1533.0,1504.0,Diesel,M,1598.0,85.0
5192,DK,705090,Volkswagen,M1,M1,1238.0,111.0,2456.0,1441.0,1434.0,Petrol,M,1395.0,110.0
5193,DK,689381,Volkswagen,M1,M1,1656.0,125.0,2786.0,1561.0,1534.0,Diesel,M,1968.0,140.0
5194,FR,4849200,Volkswagen,M1,M1,1383.0,120.0,2670.0,1533.0,1533.0,Petrol,M,1395.0,92.0
5195,FR,4715338,Volkswagen,M1,M1,1498.0,132.0,2682.0,1537.0,1537.0,Diesel,M,1968.0,110.0
5196,SI,2542347,Volkswagen,M1,M1,1107.0,107.0,2456.0,1441.0,1434.0,Petrol,M,1197.0,66.0
5197,BE,1300725,"Volkswagen, vw",M1,M1,1321.0,105.0,2620.0,1527.0,1496.0,Diesel,M,1598.0,81.0
5198,CZ,3990561,Volkswagen,M1,M1,1490.0,130.0,2677.0,1579.0,1570.0,Petrol,M,1395.0,110.0
5199,HR,413558,Volkswagen,M1,M1,926.0,101.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
5200,FR,4853470,Volkswagen,M1,M1,1145.0,101.0,2551.0,1499.0,1499.0,Petrol,M,999.0,70.0
5201,FR,4769752,Volkswagen,M1,M1,1505.0,110.0,2786.0,1578.0,1578.0,Diesel,M,1968.0,110.0
5202,FR,4751837,Volkswagen,M1,M1,1574.0,125.0,2677.0,1579.0,1579.0,Diesel,M,1968.0,85.0
5203,RO,2138727,Volkswagen,M1,M1,1362.0,116.0,2648.0,1527.0,1530.0,Petrol,M,1395.0,92.0
5204,FR,4730452,Volkswagen,M1,M1,1436.0,128.0,2786.0,1561.0,1561.0,Petrol,M,1197.0,81.0
5205,CZ,4096260,Volkswagen,M1,M1,1268.0,120.0,2620.0,1533.0,1503.0,Petrol,M,1395.0,92.0
5206,FR,4808087,Volkswagen,M1,M1,1822.0,132.0,2920.0,1559.0,1559.0,Diesel,M,1968.0,110.0
5207,FR,4834655,Volkswagen,M1,M1,1417.0,110.0,2670.0,1533.0,1533.0,Diesel,M,1598.0,85.0
5208,SI,2572070,Volkswagen,M1,M1,928.0,101.0,2407.0,1412.0,1408.0,Petrol,M,999.0,55.0
5209,SI,2518480,Volkswagen,M1,M1,1505.0,110.0,2786.0,1578.0,1562.0,Diesel,M,1968.0,110.0
5210,FR,4852546,Volkswagen,M1,M1,1395.0,103.0,2620.0,1533.0,1533.0,Diesel,M,1598.0,85.0
5211,FR,4846407,Volkswagen,M1,M1,1413.0,117.0,2620.0,1533.0,1533.0,Diesel,M,1968.0,110.0
5212,FR,4838514,Volkswagen,M1,M1,1237.0,109.0,2620.0,1533.0,1533.0,Petrol,M,999.0,81.0
5213,BE,1256552,"Volkswagen, vw",M1,M1,1323.0,109.0,2620.0,1533.0,1503.0,Diesel,M,1598.0,85.0
5214,FR,4794334,Volkswagen,M1,M1,1050.0,116.0,2456.0,1441.0,1441.0,Petrol,M,999.0,55.0
5215,FR,4805420,Volkswagen,M1,M1,1247.0,120.0,2620.0,1527.0,1527.0,Petrol,M,1395.0,92.0
5216,DK,567825,Volkswagen,M1,M1,1111.0,98.0,2455.0,1453.0,1446.0,Petrol,M,999.0,70.0
5217,BE,1283607,"Volkswagen, vw",M1,M1,1314.0,126.0,2540.0,1571.0,1543.0,Petrol,M,1197.0,77.0
5218,DK,555335,Volkswagen,M1,M1,1482.0,132.0,2786.0,1561.0,1534.0,Petrol,M,1395.0,110.0
5219,FR,4810646,Volkswagen,M1,M1,1755.0,150.0,2920.0,1559.0,1559.0,Petrol,M,1395.0,110.0
5220,DK,723688,Volkswagen,M1,M1,1541.0,121.0,2786.0,1578.0,1562.0,Diesel,M,1968.0,110.0
5221,FR,4792085,Volkswagen,M1,M1,1151.0,95.0,2456.0,1441.0,1441.0,Diesel,M,1422.0,66.0
5222,FR,4744298,Volkswagen,M1,M1,1615.0,129.0,2677.0,1579.0,1579.0,Diesel,M,1968.0,110.0
5223,CZ,4103178,Volkswagen,M1,M1,1332.0,124.0,2620.0,1533.0,1504.0,Petrol,M,1395.0,110.0
5224,DK,712108,Volkswagen,M1,M1,934.0,96.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
5225,FR,4754862,Volkswagen,M1,M1,1429.0,119.0,2786.0,1586.0,1586.0,Petrol,M,1395.0,110.0
5226,CZ,4100422,Volkswagen,M1,M1,1237.0,112.0,2620.0,1533.0,1503.0,Petrol,M,999.0,81.0
5227,FR,4834516,Volkswagen,M1,M1,1471.0,122.0,2628.0,1550.0,1550.0,Diesel,M,1968.0,110.0
5228,CZ,3981347,Volkswagen,M1,M1,1723.0,149.0,2677.0,1576.0,1566.0,Diesel,M,1968.0,140.0
5229,DE,1407134,Volkswagen,M1,M1,1321.0,99.0,2620.0,1527.0,1496.0,Diesel,M,1598.0,81.0
5230,DE,1373238,Volkswagen,M1,M1,1257.0,109.0,2620.0,1549.0,1521.0,Petrol,M,999.0,81.0
5231,DE,1392127,Volkswagen,M1,M1,1395.0,103.0,2620.0,1549.0,1520.0,Diesel,M,1598.0,85.0
5232,DE,1364262,Volkswagen,M1,M1,1280.0,109.0,2620.0,1527.0,1496.0,Petrol,M,1395.0,110.0
5233,DE,1404026,Volkswagen,M1,M1,1325.0,114.0,2648.0,1541.0,1547.0,Petrol,M,1197.0,77.0
5234,DE,1351280,Volkswagen,M1,M1,1946.0,155.0,3000.0,1634.0,1639.0,Diesel,M,1968.0,75.0
5235,DE,1361072,Volkswagen,M1,M1,2043.0,171.0,3000.0,1634.0,1640.0,Diesel,M,1968.0,150.0
5236,DE,1387215,Volkswagen,M1,M1,1592.0,163.0,2677.0,1576.0,1566.0,Petrol,M,1395.0,110.0
5237,DE,1385428,Volkswagen,M1,M1,1332.0,124.0,2620.0,1533.0,1504.0,Petrol,M,1395.0,110.0
5238,DE,1389948,Volkswagen,M1,M1,1316.0,125.0,2620.0,1549.0,1520.0,Petrol,M,1395.0,92.0
5239,DE,1386062,Volkswagen,M1,M1,1383.0,120.0,2670.0,1533.0,1504.0,Petrol,M,1395.0,92.0
5240,DE,1387812,Volkswagen,M1,M1,1362.0,127.0,2670.0,1550.0,1526.0,Petrol,M,1395.0,92.0
5241,DE,1368057,Volkswagen,M1,M1,1268.0,122.0,2620.0,1549.0,1521.0,Petrol,M,1395.0,92.0
5242,DE,1380344,Volkswagen,M1,M1,1492.0,122.0,2670.0,1550.0,1526.0,Diesel,M,1968.0,110.0
5243,DE,1379508,Volkswagen,M1,M1,1391.0,130.0,2670.0,1533.0,1504.0,Petrol,M,1395.0,110.0
5244,DE,1346013,Volkswagen,M1,M1,1583.0,116.0,2786.0,1569.0,1542.0,Diesel,M,1598.0,81.0
5245,HU,470865,Volkswagen,M1,M1,2052.0,170.0,3400.0,1634.0,1640.0,Diesel,M,1968.0,110.0
5246,CZ,3921164,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5247,CZ,3921170,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5248,CZ,3921178,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5249,CZ,3921189,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5250,CZ,3921197,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5251,CZ,3921205,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5252,CZ,3921211,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5253,CZ,3921219,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5254,CZ,3921230,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5255,CZ,3921238,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5256,CZ,3921245,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5257,CZ,3921251,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5258,CZ,3921259,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5259,CZ,3921269,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5260,CZ,3921276,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5261,CZ,3921284,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5262,CZ,3922292,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5263,CZ,3922427,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5264,CZ,3922435,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5265,CZ,3922441,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5266,CZ,3922448,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5267,CZ,3922456,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5268,CZ,3922462,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5269,CZ,3922469,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5270,CZ,3922476,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5271,CZ,3922481,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5272,CZ,3922488,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5273,CZ,3922495,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5274,CZ,3922504,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5275,CZ,3922511,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5276,CZ,3922517,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5277,CZ,3922522,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5278,CZ,3922528,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5279,CZ,3922536,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5280,CZ,3922544,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5281,CZ,3922552,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5282,CZ,3922556,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5283,CZ,3922564,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5284,CZ,3922576,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5285,CZ,3922583,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5286,CZ,3922591,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5287,CZ,3922597,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5288,CZ,3922605,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5289,CZ,3922615,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5290,CZ,3922623,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5291,CZ,3922632,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5292,CZ,3922638,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5293,CZ,3922647,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5294,CZ,3922657,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5295,CZ,3922665,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5296,CZ,3922674,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5297,CZ,3922682,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5298,CZ,3922690,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5299,CZ,3922698,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5300,CZ,3922706,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5301,CZ,3922714,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5302,CZ,3922722,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5303,CZ,3922730,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5304,CZ,3922737,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5305,CZ,3922745,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5306,CZ,3922753,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5307,CZ,3922761,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5308,CZ,3922770,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5309,CZ,3922780,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5310,CZ,3922788,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5311,CZ,3922795,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5312,CZ,3922803,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5313,CZ,3922810,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5314,CZ,3922818,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5315,CZ,3922825,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5316,CZ,3922831,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5317,CZ,3922906,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5318,CZ,3922915,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5319,CZ,3922923,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5320,CZ,3922929,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5321,CZ,3922937,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5322,CZ,3922944,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5323,CZ,3922952,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5324,CZ,3922960,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5325,CZ,3922967,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5326,CZ,3922975,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5327,CZ,3922983,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5328,CZ,3922991,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5329,CZ,3922999,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5330,CZ,3923007,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5331,CZ,3923014,Kia,M1,M1,1454.0,156.0,2670.0,1613.0,1625.0,Petrol,M,1591.0,97.0
5332,FR,3343880,Skoda,M1,M1,1080.0,110.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5333,FR,3343888,Skoda,M1,M1,1080.0,110.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5334,FR,3343891,Skoda,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5335,FR,3343894,Skoda,M1,M1,1080.0,110.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5336,FR,3343895,Skoda,M1,M1,1156.0,100.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
5337,FR,3343898,Skoda,M1,M1,1080.0,110.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5338,FR,3343900,Skoda,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5339,FR,3343902,Skoda,M1,M1,1156.0,100.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
5340,FR,3343904,Skoda,M1,M1,1080.0,110.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5341,FR,3343906,Skoda,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5342,FR,3343907,Skoda,M1,M1,1175.0,104.0,2455.0,1463.0,1463.0,Diesel,M,1422.0,66.0
5343,FR,3343910,Skoda,M1,M1,1080.0,110.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5344,FR,3343912,Skoda,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5345,FR,3343913,Skoda,M1,M1,1175.0,104.0,2455.0,1463.0,1463.0,Diesel,M,1422.0,66.0
5346,FR,3343917,Skoda,M1,M1,1080.0,110.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5347,FR,3343918,Skoda,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5348,FR,3343927,Skoda,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5349,FR,3343935,Skoda,M1,M1,1156.0,100.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
5350,FR,3343936,Skoda,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5351,FR,3343941,Skoda,M1,M1,1156.0,100.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
5352,FR,3343943,Skoda,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5353,FR,3343949,Skoda,M1,M1,1156.0,100.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
5354,FR,3343950,Skoda,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5355,FR,3343955,Skoda,M1,M1,1156.0,100.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
5356,FR,3343958,Skoda,M1,M1,1290.0,109.0,2590.0,1441.0,1441.0,Diesel,M,1598.0,85.0
5357,FR,3343960,Skoda,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5358,FR,3343963,Skoda,M1,M1,1156.0,100.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
5359,FR,3343967,Skoda,M1,M1,1290.0,109.0,2590.0,1441.0,1441.0,Diesel,M,1598.0,85.0
5360,FR,3343968,Skoda,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5361,FR,3343970,Skoda,M1,M1,1175.0,104.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
5362,FR,3343971,Skoda,M1,M1,1156.0,100.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
5363,FR,3343974,Skoda,M1,M1,1290.0,109.0,2590.0,1441.0,1441.0,Diesel,M,1598.0,85.0
5364,FR,3343975,Skoda,M1,M1,1080.0,110.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5365,FR,3343976,Skoda,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5366,FR,3343978,Skoda,M1,M1,1156.0,100.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
5367,FR,3343981,Skoda,M1,M1,1290.0,109.0,2590.0,1441.0,1441.0,Diesel,M,1598.0,85.0
5368,FR,3343982,Skoda,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5369,FR,3343983,Skoda,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5370,FR,3343985,Skoda,M1,M1,1175.0,104.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
5371,FR,3343986,Skoda,M1,M1,1156.0,100.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
5372,FR,3343988,Skoda,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5373,FR,3343989,Skoda,M1,M1,1055.0,108.0,2455.0,1441.0,1441.0,Petrol,M,999.0,55.0
5374,FR,3343993,Skoda,M1,M1,1156.0,100.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
5375,FR,3343995,Skoda,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5376,FR,3343999,Skoda,M1,M1,1175.0,104.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
5377,FR,3344003,Skoda,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5378,FR,3344010,Skoda,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5379,FR,3344021,Skoda,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5380,FR,3344026,Skoda,M1,M1,1275.0,99.0,2590.0,1441.0,1441.0,Diesel,M,1598.0,85.0
5381,FR,3344027,Skoda,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5382,FR,3344028,Skoda,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5383,FR,3344029,Skoda,M1,M1,1080.0,110.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5384,FR,3344031,Skoda,M1,M1,1055.0,108.0,2455.0,1441.0,1441.0,Petrol,M,999.0,55.0
5385,FR,3344033,Skoda,M1,M1,1275.0,99.0,2590.0,1441.0,1441.0,Diesel,M,1598.0,85.0
5386,FR,3344034,Skoda,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5387,FR,3344035,Skoda,M1,M1,1080.0,110.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5388,FR,3344037,Skoda,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
5389,FR,3344040,Skoda,M1,M1,1055.0,108.0,2455.0,1441.0,1441.0,Petrol,M,999.0,55.0
5390,FR,3344041,Skoda,M1,M1,1275.0,99.0,2590.0,1441.0,1441.0,Diesel,M,1598.0,85.0
