,ID,Mass (kg),CO2 (g/km),W (mm),Steering Axle (mm),Other Axle (mm),Engine Capacity (cm3),Engine Power (KW)
11641,4885535,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11642,4885542,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11643,4885569,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11644,4885576,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11645,4885583,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11646,4885589,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11647,4885595,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11648,4885602,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11649,4885608,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11650,4885619,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11651,4885625,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11652,4885639,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11653,4885644,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11654,4885651,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11655,4885659,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11656,4885667,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11657,4885674,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11658,4885681,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11659,4885689,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11660,4885706,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11661,4885714,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11662,4885722,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11663,4885730,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11664,4885739,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11665,4885749,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11666,4885756,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11667,4885771,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11668,4885779,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11669,4885832,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11670,4885840,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11671,4885847,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11672,4885853,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11673,4885868,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11674,4885875,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11675,4885890,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11676,4885897,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11677,4885905,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11678,4885913,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11679,4885920,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11680,4885928,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11681,4885959,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11682,4885967,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11683,4885998,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11684,4886005,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11685,4886013,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11686,4886021,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11687,4886037,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11688,4886075,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11689,4886081,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11690,4886089,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11691,4886100,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11692,4886108,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11693,4886130,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11694,4886139,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11695,4886146,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11696,4886166,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11697,4886180,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11698,4886187,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11699,4886309,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11700,4886327,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11701,4886335,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11702,4886342,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11703,4886365,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11704,4886373,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11705,4886380,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11706,4886407,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11707,4886449,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11708,4886458,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11709,4886548,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11710,4886733,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11711,4886780,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11712,4887041,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11713,4887097,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11714,4887106,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11715,4887132,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11716,4887151,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11717,4887174,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11718,4889509,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11719,4891078,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11720,4891085,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11721,4891262,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11722,4891344,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11723,4891368,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11724,4891377,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11725,4891439,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11726,4891447,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11727,4891539,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11728,4891613,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11729,4891776,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11730,4891855,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11731,4891887,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11732,4891934,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11733,4891966,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11734,4891982,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11735,4891998,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11736,4892016,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11737,4892031,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11738,4892056,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11739,4892065,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11740,4892071,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11741,4892111,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11742,4892119,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11743,4892136,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11744,4892160,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11745,4892168,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11746,4892192,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11747,4892241,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11748,4892260,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11749,4892583,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11750,4892602,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11751,4892617,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11752,4892643,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11753,4892651,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11754,4892749,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11755,4892756,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11756,4892810,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11757,4892908,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11758,4893077,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11759,4893138,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11760,4893232,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11761,4893802,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11762,4894002,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11763,4894066,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11764,4894321,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11765,4894333,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11766,4894338,1330.0,144.0,2612.0,1522.0,1522.0,1368.0,70.0
11767,3891929,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11768,3891935,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11769,3891941,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11770,3891948,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11771,3891956,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11772,3891963,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11773,3891971,1134.0,127.0,2589.0,1509.0,1509.0,1149.0,54.0
11774,3891977,1134.0,127.0,2589.0,1509.0,1509.0,1149.0,54.0
11775,3891985,1134.0,127.0,2589.0,1509.0,1509.0,1149.0,54.0
11776,3891992,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11777,3892001,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11778,3892008,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11779,3892016,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11780,3892024,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11781,3892030,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11782,3892042,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11783,3892050,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11784,3892060,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11785,3892068,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11786,3892075,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11787,3892082,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11788,3892090,1068.0,108.0,2492.0,1455.0,1455.0,898.0,66.0
11789,3892099,1068.0,108.0,2492.0,1455.0,1455.0,898.0,66.0
11790,3892106,1068.0,108.0,2492.0,1455.0,1455.0,898.0,66.0
11791,3892113,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11792,3892122,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11793,3892128,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11794,3892136,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11795,3892142,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11796,3892149,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11797,3892159,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11798,3892166,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11799,3892175,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11800,3892184,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11801,3892191,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11802,3892199,1048.0,102.0,2492.0,1455.0,1455.0,999.0,51.0
11803,3892207,1048.0,102.0,2492.0,1455.0,1455.0,999.0,51.0
11804,3892214,1048.0,102.0,2492.0,1455.0,1455.0,999.0,51.0
11805,3892222,1048.0,102.0,2492.0,1455.0,1455.0,999.0,51.0
11806,3892231,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11807,3892239,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11808,3892247,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11809,3892256,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11810,3892378,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11811,3892386,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11812,3892395,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11813,3892402,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11814,3892409,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11815,3892416,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11816,3892423,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11817,3892429,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11818,3892472,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11819,3892482,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11820,3892491,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11821,3892498,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11822,3892506,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11823,3892513,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11824,3892524,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11825,3892532,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11826,3892540,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11827,3892548,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11828,3892556,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11829,3892564,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11830,3892572,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11831,3892579,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11832,3892586,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11833,3892594,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11834,3892603,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11835,3892612,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11836,3892620,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11837,3892627,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11838,3892635,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11839,3892681,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11840,3892688,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11841,3892698,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11842,3892706,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11843,3892715,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11844,3892726,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11845,3892733,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11846,3892741,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11847,3892750,1469.0,103.0,2712.0,1596.0,1596.0,1598.0,96.0
11848,3892757,1469.0,103.0,2712.0,1596.0,1596.0,1598.0,96.0
11849,3892765,1443.0,105.0,2670.0,1596.0,1596.0,1598.0,96.0
11850,3892774,1328.0,123.0,2670.0,1596.0,1596.0,1197.0,97.0
11851,3892782,1280.0,95.0,2670.0,1596.0,1596.0,1461.0,81.0
11852,3892790,1394.0,100.0,2712.0,1596.0,1596.0,1461.0,81.0
11853,3892797,1395.0,95.0,2712.0,1596.0,1596.0,1461.0,81.0
11854,3892844,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11855,3892932,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11856,3892940,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11857,3892949,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11858,3892996,1333.0,122.0,2670.0,1596.0,1596.0,1197.0,97.0
11859,3893003,1395.0,95.0,2712.0,1596.0,1596.0,1461.0,81.0
11860,3893009,1280.0,95.0,2670.0,1596.0,1596.0,1461.0,81.0
11861,3893016,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11862,3893021,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11863,3893057,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11864,3893063,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11865,3893069,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11866,3893075,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11867,3893219,1395.0,130.0,2647.0,1562.0,1562.0,1197.0,96.0
11868,3893227,1455.0,99.0,2647.0,1562.0,1562.0,1461.0,81.0
11869,3893235,1455.0,99.0,2647.0,1562.0,1562.0,1461.0,81.0
11870,3893243,1455.0,99.0,2647.0,1562.0,1562.0,1461.0,81.0
11871,3893251,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11872,3893302,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11873,3893313,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11874,3893362,1134.0,127.0,2589.0,1509.0,1509.0,1149.0,54.0
11875,3893371,1134.0,127.0,2589.0,1509.0,1509.0,1149.0,54.0
11876,3893381,1068.0,108.0,2492.0,1455.0,1455.0,898.0,66.0
11877,3893389,1068.0,108.0,2492.0,1455.0,1455.0,898.0,66.0
11878,3893398,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11879,3893405,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11880,3893413,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11881,3893417,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11882,3893426,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11883,3893433,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11884,3893442,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11885,3893450,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11886,3893457,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11887,3893502,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11888,3893510,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11889,3893517,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11890,3893525,1134.0,127.0,2589.0,1509.0,1509.0,1149.0,54.0
11891,3893532,1134.0,127.0,2589.0,1509.0,1509.0,1149.0,54.0
11892,3893538,1134.0,127.0,2589.0,1509.0,1509.0,1149.0,54.0
11893,3893545,1134.0,127.0,2589.0,1509.0,1509.0,1149.0,54.0
11894,3893591,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11895,3893599,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11896,3893606,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11897,3893613,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11898,3893658,1134.0,127.0,2589.0,1509.0,1509.0,1149.0,54.0
11899,3893665,1048.0,102.0,2492.0,1455.0,1455.0,999.0,51.0
11900,3893672,1048.0,102.0,2492.0,1455.0,1455.0,999.0,51.0
11901,3893681,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11902,3893685,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11903,3893691,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11904,3893700,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11905,3893705,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11906,3893714,1395.0,112.0,2697.0,1521.0,1521.0,1461.0,66.0
11907,3893721,1395.0,112.0,2697.0,1521.0,1521.0,1461.0,66.0
11908,3893729,1505.0,129.0,2734.0,1602.0,1602.0,1197.0,97.0
11909,3893737,1735.0,122.0,2804.0,1602.0,1602.0,1598.0,118.0
11910,3893745,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11911,3893753,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11912,3893760,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11913,3893768,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11914,3893776,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11915,3893784,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11916,3893792,1165.0,85.0,2589.0,1509.0,1509.0,1461.0,55.0
11917,3893800,1134.0,127.0,2589.0,1509.0,1509.0,1149.0,54.0
11918,3893808,1134.0,127.0,2589.0,1509.0,1509.0,1149.0,54.0
11919,3893815,1134.0,127.0,2589.0,1509.0,1509.0,1149.0,54.0
11920,3893866,1068.0,108.0,2492.0,1455.0,1455.0,898.0,66.0
11921,3893874,1068.0,108.0,2492.0,1455.0,1455.0,898.0,66.0
11922,3896207,1048.0,102.0,2492.0,1455.0,1455.0,999.0,51.0
11923,3896212,1048.0,102.0,2492.0,1455.0,1455.0,999.0,51.0
11924,3896219,1048.0,102.0,2492.0,1455.0,1455.0,999.0,51.0
11925,3896228,1333.0,122.0,2670.0,1596.0,1596.0,1197.0,97.0
11926,3896234,1386.0,95.0,2670.0,1596.0,1596.0,1461.0,81.0
11927,3896242,1333.0,122.0,2670.0,1596.0,1596.0,1197.0,97.0
11928,3896251,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11929,3896260,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11930,3896268,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11931,3896275,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11932,3896284,1280.0,105.0,2810.0,1492.0,1492.0,1461.0,80.0
11933,3896293,1333.0,122.0,2670.0,1596.0,1596.0,1197.0,97.0
11934,3896301,1280.0,86.0,2670.0,1596.0,1596.0,1461.0,81.0
11935,3896306,1333.0,122.0,2670.0,1596.0,1596.0,1197.0,97.0
11936,3896310,1280.0,120.0,2670.0,1596.0,1596.0,1197.0,74.0
11937,3896318,1387.0,95.0,2712.0,1596.0,1596.0,1461.0,66.0
11938,3896326,1387.0,95.0,2712.0,1596.0,1596.0,1461.0,66.0
11939,3896332,1280.0,95.0,2670.0,1596.0,1596.0,1461.0,66.0
11940,3896339,1387.0,95.0,2712.0,1596.0,1596.0,1461.0,81.0
11941,3896387,1734.0,120.0,2884.0,1634.0,1634.0,1598.0,118.0
11942,3896392,1721.0,140.0,2884.0,1634.0,1634.0,1618.0,147.0
11943,3896398,1735.0,120.0,2884.0,1634.0,1634.0,1598.0,118.0
11944,3896405,1721.0,140.0,2884.0,1634.0,1634.0,1618.0,147.0
11945,3896414,1724.0,152.0,2884.0,1634.0,1634.0,1798.0,165.0
11946,3896422,1615.0,116.0,2884.0,1634.0,1634.0,1598.0,96.0
11947,3896429,1734.0,120.0,2884.0,1634.0,1634.0,1598.0,118.0
11948,2881248,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11949,2881252,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11950,2881254,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11951,2881255,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,51.0
11952,2881256,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,51.0
11953,2881257,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11954,2881260,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11955,2881261,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,51.0
11956,2881262,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11957,2881263,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11958,2881265,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11959,2881267,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,51.0
11960,2881269,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11961,2881271,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,51.0
11962,2881274,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11963,2881275,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,51.0
11964,2881281,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11965,2881282,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11966,2881287,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11967,2881289,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11968,2881293,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11969,2881294,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11970,2881298,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11971,2881300,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11972,2881301,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11973,2881305,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11974,2881306,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11975,2881307,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11976,2881308,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11977,2881309,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11978,2881312,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11979,2881313,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11980,2881314,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11981,2881319,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11982,2881320,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,51.0
11983,2881326,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11984,2881328,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11985,2881334,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11986,2881336,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11987,2881342,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
11988,2881345,1055.0,114.0,2489.0,1492.0,1492.0,1198.0,63.0
